frame,time,x,y,z,phi,theta,psi,thrust_ratio,thrust,vectoring_angle,torque
39,3.800000000000002,74.42140144103966,0.0,1953.752830065767,0.0,-0.07345806476502785,0.0,0.516761900590384,30416.60546875,0.037252581113214306,28320.875094577554
40,3.900000000000002,74.22235041277231,0.0,1952.6608000336942,0.0,-0.07386414766451191,0.0,0.516046219312776,30374.48046875,0.03617632407549481,27464.93463079963
41,4.000000000000002,74.0307405047154,0.0,1951.5717852584073,0.0,-0.07381709656248273,0.0,0.5153600041411824,30334.08984375,0.03490234798915748,26462.90049208881
42,4.100000000000001,73.84660241510217,0.0,1950.4856426760675,0.0,-0.07333060650636074,0.0,0.5147008659318723,30295.29296875,0.033444945592532985,25325.88857052714
43,4.200000000000001,73.66992146369905,0.0,1949.402238369349,0.0,-0.07242071004236533,0.0,0.5140670128270473,30257.984375,0.0318190203393594,24065.42418668099
44,4.300000000000001,73.50063911797622,0.0,1948.321446978779,0.0,-0.0711055993612415,0.0,0.5134562215957357,30222.033203125,0.030040065084695478,22693.38264538336
45,4.4,73.33865473804514,0.0,1947.2431511586335,0.0,-0.06940544189313076,0.0,0.5128670322056575,30187.353515625,0.028123948065816015,21221.891206128814
46,4.5,73.18382750940374,0.0,1946.1672408851337,0.0,-0.0673421903026939,0.0,0.5122979846245328,30153.859375,0.026086886876019722,19663.277555183042
47,4.6,73.03597856378086,0.0,1945.0936128606859,0.0,-0.06493938845295896,0.0,0.511746988351597,30121.427734375,0.023945355710183122,18029.984419096727
48,4.699999999999999,72.89489325975397,0.0,1944.0221698754967,0.0,-0.062221974162341105,0.0,0.511213346553262,30090.017578125,0.021715852459054302,16334.475654217647
49,4.799999999999999,72.76032359758248,0.0,1942.9528200141438,0.0,-0.0592160801210177,0.0,0.5106956655623514,30059.546875,0.019414963872345124,14589.208829893267
50,4.899999999999999,72.63199077684787,0.0,1941.8854761144655,0.0,-0.05594883446922681,0.0,0.5101931489976215,30029.96875,0.01705916143685605,12806.530951416235
51,4.999999999999998,72.50958785090917,0.0,1940.8200550804854,0.0,-0.052448161476157634,0.0,0.5097045359221033,30001.208984375,0.014664771888817214,10998.627924422442
52,5.099999999999998,72.39278247609633,0.0,1939.7564773132483,0.0,-0.048742583987865795,0.0,0.5092296936055896,29973.259765625,0.012247813007656714,9177.442567253427
53,5.1999999999999975,72.28121972444647,0.0,1938.6946660614615,0.0,-0.0448610284527832,0.0,0.5087673611111111,29946.046875,0.009824010826348586,7354.638915502465
54,5.299999999999997,72.17452495844182,0.0,1937.6345470129659,0.0,-0.04083263383662455,0.0,0.508317903446738,29919.591796875,0.007408601828753853,5541.507869080466
55,5.399999999999997,72.0723067254416,0.0,1936.57604769294,0.0,-0.036686564997817854,0.0,0.5078801924057085,29893.828125,0.005016371837677869,3748.9482150393305
56,5.4999999999999964,71.97415968002468,0.0,1935.5190972153637,0.0,-0.03245183203310588,0.0,0.5074541616229188,29868.751953125,0.0026614790548957273,1987.3740967249616
57,5.599999999999996,71.87966748752726,0.0,1934.4636257820173,0.0,-0.028157115896953272,0.0,0.5070394792728509,29844.34375,0.00035744521351312267,266.692939917848
58,5.699999999999996,71.78840571369439,0.0,1933.409564434079,0.0,-0.023830601775253063,0.0,0.5066362449031601,29820.609375,-0.00188292643385425,-1403.7495121670072
59,5.799999999999995,71.6999446718992,0.0,1932.3568447991004,0.0,-0.01949982056651417,0.0,0.5062441266883282,29797.529296875,-0.004047601726620141,-3015.2050427029612
60,5.899999999999995,71.61385221612582,0.0,1931.305398971621,0.0,-0.01519149934996995,0.0,0.5058637882793918,29775.142578125,-0.006125370936903636,-4559.5663120138925
61,5.999999999999995,71.529696459193,0.0,1930.2551593585595,0.0,-0.010931421414108976,0.0,0.5054941678346925,29753.38671875,-0.008105906939455705,-6029.388568829279
62,6.099999999999994,71.44704840779724,0.0,1929.2060587683843,0.0,-0.006744296539240226,0.0,0.5051359953703703,29732.3046875,-0.009979790018440323,-7417.930804243486
63,6.199999999999994,71.36548449083863,0.0,1928.1580302083141,0.0,-0.0026536418814727437,0.0,0.5047889058783555,29711.875,-0.011738551826024169,-8719.159369452274
64,6.299999999999994,71.28458898041153,0.0,1927.111007076561,0.0,0.0013183258834268425,0.0,0.5044527998109922,29692.091796875,-0.013374697738780349,-9927.77283500298
65,6.399999999999993,71.20395628526224,0.0,1926.0649231794323,0.0,0.005150787098415192,0.0,0.5041279094461434,29672.96875,-0.014881713684695654,-11039.208150170163
66,6.499999999999993,71.12319311064024,0.0,1925.0197128356192,0.0,0.008824403948043494,0.0,0.5038144670616718,29654.51953125,-0.01625408416962923,-12049.645818880992
67,6.5999999999999925,71.04192047445562,0.0,1923.9753110755726,0.0,0.012321393467269074,0.0,0.5035114439984709,29636.68359375,-0.017487343161405742,-12956.011040507408
68,6.699999999999992,70.95977557139426,0.0,1922.9316538653209,0.0,0.015625588653392558,0.0,0.5032194375424737,29619.49609375,-0.018577971983912086,-13755.962892088282
69,6.799999999999992,70.87641348166625,0.0,1921.8886781015688,0.0,0.018722487662867923,0.0,0.5029383481460244,29602.951171875,-0.019523471180501573,-14447.891220088464
70,6.8999999999999915,70.79150871450952,0.0,1920.8463219385958,0.0,0.021599291266069874,0.0,0.5026680098963643,29587.0390625,-0.020322322591259878,-15030.899139992078
71,6.999999999999991,70.70475658565663,0.0,1919.8045249854206,0.0,0.024244928609750412,0.0,0.5024079582377676,29571.732421875,-0.020973976992226126,-15504.784048561996
72,7.099999999999991,70.61587442551841,0.0,1918.7632284913097,0.0,0.026650071567191076,0.0,0.5021576622494054,29557.0,-0.021478814488062676,-15870.012686033033
73,7.19999999999999,70.52460261770389,0.0,1917.7223754687673,0.0,0.02880713797985475,0.0,0.501917951495073,29542.890625,-0.021838049035664883,-16127.695397749429
74,7.29999999999999,70.43070546679537,0.0,1916.681910794697,0.0,0.030710284189541893,0.0,0.5016876314029052,29529.333984375,-0.022053857887417413,-16279.573648595018
75,7.39999999999999,70.33397188780518,0.0,1915.6417815651969,0.0,0.03235538727286505,0.0,0.50146703379842,29516.349609375,-0.022129150269725003,-16327.960690053296
76,7.499999999999989,70.23421593648271,0.0,1914.6019370363736,0.0,0.03374001717781068,0.0,0.5012554618480293,29503.896484375,-0.022067666129415166,-16275.732355481654
77,7.599999999999989,70.13127716415366,0.0,1913.562328844386,0.0,0.03486339971171546,0.0,0.5010525173611111,29491.951171875,-0.021873846066783626,-16126.273955120298
78,7.699999999999989,70.0250208147763,0.0,1912.5229110011496,0.0,0.03572637052793253,0.0,0.5008580676074583,29480.505859375,-0.02155279127262513,-15883.44996417721
79,7.799999999999988,69.91533786070568,0.0,1911.4836399242242,0.0,0.03633132096086768,0.0,0.5006715153011383,29469.525390625,-0.021110247091070324,-15551.568932833035
80,7.899999999999988,69.80214488184446,0.0,1910.4444744932703,0.0,0.03668213619437599,0.0,0.5004930595374618,29459.021484375,-0.020552482697373524,-15135.33514190756
81,7.999999999999988,69.68538379878106,0.0,1909.4053759895182,0.0,0.03678412632495898,0.0,0.5003213398318043,29448.9140625,-0.01988635154185994,-14639.821467142787
82,8.099999999999987,69.56502145734667,0.0,1908.366308165715,0.0,0.03664395109327144,0.0,0.5001572521130649,29439.255859375,-0.019119040111299498,-14070.400593697326
83,8.199999999999987,69.44104908822865,0.0,1907.3272369854421,0.0,0.03626953871810962,0.0,0.4999994690791709,29429.96875,-0.0182582480266715,-13432.745360900708
84,8.299999999999986,69.31348162163391,0.0,1906.288130781374,0.0,0.03566999993344864,0.0,0.4998481898254332,29421.064453125,-0.01731191995977013,-12732.741795442356
85,8.399999999999986,69.18235689710532,0.0,1905.2489599560145,0.0,0.034855537223013246,0.0,0.49970341435185184,29412.54296875,-0.016288302453005034,-11976.48030068644
86,8.499999999999986,69.0477347497869,0.0,1904.2096969623487,0.0,0.03383735064385078,0.0,0.49956431309463134,29404.35546875,-0.015195890558719284,-11170.204284950683
87,8.599999999999985,68.90969599442332,0.0,1903.1703162286954,0.0,0.03262754037987733,0.0,0.4994305542282535,29396.482421875,-0.0140433063040939,-10320.255947757454
88,8.699999999999985,68.76834132029197,0.0,1902.1307939069648,0.0,0.031239006847344666,0.0,0.49930220411782195,29388.927734375,-0.012839267665853181,-9433.04856689769
89,8.799999999999985,68.62379009699139,0.0,1901.0911077075784,0.0,0.029685349219647886,0.0,0.4991793291284404,29381.6953125,-0.011592552894452273,-8515.030704341072
90,8.899999999999984,68.47617910169114,0.0,1900.0512368046338,0.0,0.027980762814880742,0.0,0.4990611660614169,29374.740234375,-0.010311958680957205,-7572.643479296239
91,8.999999999999984,68.3256611804216,0.0,1899.0111617363393,0.0,0.026139935918844143,0.0,0.4989481131073734,29368.0859375,-0.009006186164410105,-6612.271841866256
92,9.099999999999984,68.17240385784399,0.0,1897.9708641410562,0.0,0.024177946727138803,0.0,0.49883990480589535,29361.716796875,-0.007683858716906587,-5640.226587029581
93,9.199999999999983,68.01658789372641,0.0,1896.9303267222974,0.0,0.022110161185963602,0.0,0.49873627569656814,29355.6171875,-0.006353438926020205,-4662.696654048982
94,9.299999999999983,67.85840580673809,0.0,1895.8895330874716,0.0,0.019952132019395927,0.0,0.49863699350152907,29349.7734375,-0.005023185274146073,-3685.71824331017
95,9.399999999999983,67.69806037126287,0.0,1894.8484675929712,0.0,0.017719499706363467,0.0,0.49854212458588176,29344.189453125,-0.0037011091160115274,-2715.1449783929274
96,9.499999999999982,67.53576309677959,0.0,1893.8071152042753,0.0,0.015427895901438046,0.0,0.49845173531472986,29338.869140625,-0.0023949426417699845,-1756.621039897087
97,9.599999999999982,67.37173269847287,0.0,1892.7654614249777,0.0,0.013092849776858338,0.0,0.4983653611323479,29333.78515625,-0.0011120993431610873,-815.5519120096578
98,9.699999999999982,67.2061935699559,0.0,1891.7234922376517,0.0,0.010729697715640276,0.0,0.498283002038736,29328.9375,0.00014037252271731127,102.92442329932237
99,9.799999999999981,67.03937426853999,0.0,1890.6811939535044,0.0,0.00835349682383006,0.0,0.4982055871453449,29324.380859375,0.0013558078979057327,993.9553747410537
100,9.89999999999998,66.87150601847232,0.0,1889.638553166852,0.0,0.005978942722792633,0.0,0.4981313245943765,29320.009765625,0.0025279589377570203,1852.9925449368313
101,9.99999999999998,66.7028212408265,0.0,1888.5955569059477,0.0,0.0036202919077510634,0.0,0.4980617407832144,29315.9140625,0.003651024411809835,2675.8220026331255
102,10.09999999999998,66.53355212446542,0.0,1887.5521922640596,0.0,0.001291288973428483,0.0,0.4979959729655114,29312.04296875,0.00471966711247409,3458.564289874106
103,10.19999999999998,66.36392923498897,0.0,1886.5084466953315,0.0,-0.0009949008088519671,0.0,0.49793392159361194,29308.390625,0.005729037177777557,4197.6985249812715
104,10.29999999999998,66.19418017782134,0.0,1885.4643078550398,0.0,-0.0032257535624944313,0.0,0.4978754871198607,29304.951171875,0.0066747830141753615,4890.0684466612
105,10.399999999999979,66.02452831710947,0.0,1884.4197636018143,0.0,-0.005389443139737195,0.0,0.4978209018221203,29301.73828125,0.007553058395665931,5532.890900605882
106,10.499999999999979,65.85519155768661,0.0,1883.3748020109417,0.0,-0.007474891621833379,0.0,0.4977695352319062,29298.71484375,0.008360549255696285,6123.762373322098
107,10.599999999999978,65.68638119588998,0.0,1882.3294114625082,0.0,-0.00947181384951987,0.0,0.49772244919087666,29295.943359375,0.009094436310763976,6660.660459412641
108,10.699999999999978,65.51830084302227,0.0,1881.2835805685056,0.0,-0.011370755879233207,0.0,0.49767771911102615,29293.310546875,0.00975248334928949,7141.949869675416
109,10.799999999999978,65.35114542873106,0.0,1880.2372984385786,0.0,-0.013163127341595943,0.0,0.49763673865953106,29290.8984375,0.010332907414684898,7566.3688972707305
110,10.899999999999977,65.18510028079142,0.0,1879.1905543647893,0.0,-0.014841227606043872,0.0,0.49759871145514784,29288.66015625,0.010834496154270849,7933.041688462603
111,10.999999999999977,65.02034029515839,0.0,1878.1433381606253,0.0,-0.01639826596813547,0.0,0.49756350476766903,29286.587890625,0.011256529348948193,8241.459355326922
112,11.099999999999977,64.857029188574,0.0,1877.0956400718796,0.0,-0.017828375663211663,0.0,0.4975309526843357,29284.671875,0.011598787715826595,8491.476911435195
113,11.199999999999976,64.69531884110428,0.0,1876.0474508176383,0.0,-0.01912662200860263,0.0,0.49750148657832144,29282.9375,0.011861523905335309,8683.302958722139
114,11.299999999999976,64.53534872854645,0.0,1874.998761623122,0.0,-0.02028900472341063,0.0,0.4974736795998981,29281.30078125,0.012045510810780603,8817.492396220856
115,11.399999999999975,64.3772454477502,0.0,1873.9495643666353,0.0,-0.021312454590879076,0.0,0.4974479631222392,29279.787109375,0.012151913136283067,8894.916819043341
116,11.499999999999975,64.22112232592694,0.0,1872.8998513576696,0.0,-0.022194824580007988,0.0,0.49742423759768944,29278.390625,0.012182349528250367,8916.769145891245
117,11.599999999999975,64.06707912708198,0.0,1871.8496154740974,0.0,-0.02293487590003221,0.0,0.4974020384705233,29277.083984375,0.012138855991213855,8884.539462290355
118,11.699999999999974,63.915201846214266,0.0,1870.7988501888703,0.0,-0.023532258913722168,0.0,0.49738156483605167,29275.87890625,0.012023831842319678,8799.994081973855
119,11.799999999999974,63.765562590090816,0.0,1869.7475495180563,0.0,-0.02398748929601548,0.0,0.4973624848687564,29274.755859375,0.011840053347122471,8665.16431712918
120,11.899999999999974,63.618219547233565,0.0,1868.6957080914738,0.0,-0.024301919772997213,0.0,0.49734400218739383,29273.66796875,0.011590634515179972,8482.319732526841
121,11.999999999999973,63.473217039546796,0.0,1867.643321111295,0.0,-0.024477707620904877,0.0,0.4973268799906558,29272.66015625,0.011278946811765531,8253.94441717051
122,12.099999999999973,63.33058565288799,0.0,1866.590384211531,0.0,-0.02451777835309211,0.0,0.4973101559845396,29271.67578125,0.010908691558777366,7982.733736834227
123,12.199999999999973,63.19034245311753,0.0,1865.5368936154916,0.0,-0.024425785974604618,0.0,0.49729429472477066,29270.7421875,0.01048376589513619,7671.549685794075
124,12.299999999999972,63.052491268544415,0.0,1864.482845947138,0.0,-0.024206069856327776,0.0,0.49727833391734627,29269.802734375,0.010008322182796127,7323.4181381744565
125,12.399999999999972,62.91702304994763,0.0,1863.428238315054,0.0,-0.02386360894307823,0.0,0.4972630035784064,29268.900390625,0.009486645758287502,6941.488124206138
126,12.499999999999972,62.78391629035753,0.0,1862.373068109868,0.0,-0.023403973339617894,0.0,0.4972479055173293,29268.01171875,0.008923212658519714,6529.030671366927
127,12.599999999999971,62.653137515109556,0.0,1861.3173331276118,0.0,-0.02283327392617026,0.0,0.49723244244818215,29267.1015625,0.008322613543271691,6089.399097393557
128,12.69999999999997,62.524641823976474,0.0,1860.2610314665787,0.0,-0.022158110021980756,0.0,0.4972168466488277,29266.18359375,0.007689507167168039,5626.00776919318
129,12.79999999999997,62.39837348511349,0.0,1859.204161380777,0.0,-0.021385515732232952,0.0,0.49720111811926604,29265.2578125,0.007028623879727414,5142.319907673431
130,12.89999999999997,62.27426658042286,0.0,1858.1467212926595,0.0,-0.020522905318178058,0.0,0.49718512412928983,29264.31640625,0.006344725773059085,4641.8204200274195
131,12.99999999999997,62.15224569215838,0.0,1857.0887097577986,0.0,-0.01957801778560039,0.0,0.49716859921848455,29263.34375,0.005642574604718563,4127.993102287787
132,13.09999999999997,62.03222662601189,0.0,1856.030125401968,0.0,-0.018558861126302284,0.0,0.49715217385533467,29262.376953125,0.004926891675287087,3604.2994532440202
133,13.199999999999969,61.91411716541638,0.0,1854.970966831561,0.0,-0.01747365657736757,0.0,0.4971345539203194,29261.33984375,0.00420237118782171,3074.1662386353996
134,13.299999999999969,61.797817855538256,0.0,1853.9112327200146,0.0,-0.016330783237180953,0.0,0.49711646942957866,29260.275390625,0.0034735881513910287,2540.948537806631
135,13.399999999999968,61.68322280094212,0.0,1852.8509215177826,0.0,-0.01513872323717617,0.0,0.49709825220863063,29259.203125,0.0027450306464112525,2007.932709996705
136,13.499999999999968,61.57022048626417,0.0,1851.7900315612185,0.0,-0.013906008060566482,0.0,0.49707950406685353,29258.099609375,0.0020210623182211874,1478.3100591741677
137,13.599999999999968,61.45869460511714,0.0,1850.728561105865,0.0,-0.012641165960596846,0.0,0.49706042409955825,29256.9765625,0.0013058841279846192,955.1552616682603
138,13.699999999999967,61.34852489149052,0.0,1849.6665082196193,0.0,-0.011352670899680424,0.0,0.4970408132114339,29255.822265625,0.0006035272499455561,441.41712212437415
139,13.799999999999967,61.23958795268469,0.0,1848.6038707966227,0.0,-0.01004889335457731,0.0,0.49702100322799864,29254.65625,-8.217296503824686e-5,-60.098546063294634
140,13.899999999999967,61.131758095838066,0.0,1847.540646496942,0.0,-0.008738053135520205,0.0,0.4969998991250425,29253.4140625,-0.0007475893387883153,-546.7384609793662
141,13.999999999999966,61.02490814556865,0.0,1846.4768327945649,0.0,-0.007428174493200114,0.0,0.49697962458588174,29252.220703125,-0.0013893239313414515,-1016.0199298360968
142,14.099999999999966,60.91891024407789,0.0,1845.4124267497486,0.0,-0.006127043666255692,0.0,0.4969587527607883,29250.9921875,-0.002004209343841492,-1465.6268152683333
143,14.199999999999966,60.81363663792524,0.0,1844.3474254171676,0.0,-0.004842169158188647,0.0,0.49693768184038395,29249.751953125,-0.0025893395090619614,-1893.4363432467214
144,14.299999999999965,60.708960435056134,0.0,1843.2818255617146,0.0,-0.0035807446791658966,0.0,0.49691591408639146,29248.470703125,-0.0031420711589359536,-2297.5156255643815
145,14.399999999999965,60.60475633783145,0.0,1842.2156237364288,0.0,-0.002349615181635093,0.0,0.496895042261298,29247.2421875,-0.0036600196413124307,-2676.1310467081494
146,14.499999999999964,60.50090134421357,0.0,1841.1488161884606,0.0,-0.0011552459341133195,0.0,0.49687353996772,29245.9765625,-0.004141093666950896,-3027.74955451212
147,14.599999999999964,60.39727541626579,0.0,1840.0813991786758,0.0,-3.694783338876453e-6,0.0,0.49685240268221204,29244.732421875,-0.004583470895692916,-3351.047764421033
148,14.699999999999964,60.29376210927801,0.0,1839.0133686923803,0.0,0.0010994123745633726,0.0,0.4968312322141522,29243.486328125,-0.004985622250662341,-3644.9093031621887
149,14.799999999999963,60.190249162466735,0.0,1837.9447206474904,0.0,0.0021489027682348853,0.0,0.4968098294682297,29242.2265625,-0.005346304192009087,-3908.427342231298
150,14.899999999999963,60.08662904684123,0.0,1836.8754508314494,0.0,0.003140074613055803,0.0,0.4967892894686544,29241.017578125,-0.005664543325734447,-4140.903129018348
151,14.999999999999963,59.982799469038234,0.0,1835.8055548788932,0.0,0.00406871162040102,0.0,0.4967686167388719,29239.80078125,-0.005939672589138791,-4341.845550359343
152,15.099999999999962,59.878663828481685,0.0,1834.7350285044004,0.0,0.0049310941776819425,0.0,0.4967481099218485,29238.59375,-0.006171287722026781,-4510.96573214166
153,15.199999999999962,59.77413162796188,0.0,1833.6638673257664,0.0,0.005724007206157116,0.0,0.4967283663035168,29237.431640625,-0.0063592532686164585,-4648.174489241879
154,15.299999999999962,59.669118835191725,0.0,1832.592066941374,0.0,0.0064447447829180235,0.0,0.496709020875807,29236.29296875,-0.006503712868148116,-4753.577858417761
155,15.399999999999961,59.563548194569826,0.0,1831.5196230658835,0.0,0.00709111156785106,0.0,0.496689708630649,29235.15625,-0.006605066003946975,-4827.468315251404
156,15.499999999999961,59.457349490140416,0.0,1830.4465314764263,0.0,0.007661421107049413,0.0,0.4966707945761128,29234.04296875,-0.006663948213479304,-4870.3176631612005
157,15.59999999999996,59.350459758986716,0.0,1829.3727879577184,0.0,0.008154491153203743,0.0,0.49665277645047573,29232.982421875,-0.00668123089413368,-4882.771305048664
158,15.69999999999996,59.24282345409057,0.0,1828.2983883889844,0.0,0.008569636116747494,0.0,0.49663482468994224,29231.92578125,-0.006658029072167408,-4865.639343549992
159,15.79999999999996,59.134392557678844,0.0,1827.2233288552272,0.0,0.008906656739410466,0.0,0.49661747021534147,29230.904296875,-0.006595645370242097,-4819.882018481148
160,15.89999999999996,59.025126648264454,0.0,1826.1476054961736,0.0,0.009165827132576639,0.0,0.49660048074881075,29229.904296875,-0.0064955928327775515,-4746.605542469857
161,15.99999999999996,58.91499291822148,0.0,1825.0712146200603,0.0,0.009347879413447113,0.0,0.4965843872111791,29228.95703125,-0.006359554664849701,-4647.047426623874
162,16.09999999999996,58.803966146516764,0.0,1823.9941526655086,0.0,0.00945398600563807,0.0,0.49656889095948015,29228.044921875,-0.006189394389344475,-4522.568555597827
163,16.19999999999996,58.6920286255238,0.0,1822.9164163109094,0.0,0.009485739839003044,0.0,0.49655339470778115,29227.1328125,-0.005987126467519237,-4374.637375365157
164,16.29999999999996,58.57917004649246,0.0,1821.8380024188493,0.0,0.009445132575478453,0.0,0.49653905984539587,29226.2890625,-0.005754874943209876,-4204.8177555272705
165,16.399999999999963,58.465387344726246,0.0,1820.758907919804,0.0,0.00933453111394802,0.0,0.49652512317363234,29225.46875,-0.005494912292716135,-4014.7644836239633
166,16.499999999999964,58.35068450272493,0.0,1819.6791300388447,0.0,0.00915665256832915,0.0,0.4965113855971797,29224.66015625,-0.005209597545794228,-3806.200728956872
167,16.599999999999966,58.23507232043819,0.0,1818.5986661428888,0.0,0.008914537790972298,0.0,0.4964988757751444,29223.923828125,-0.004901360328125907,-3580.910184477107
168,16.699999999999967,58.11856815041799,0.0,1817.5175136969476,0.0,0.008611523801952136,0.0,0.49648633277055726,29223.185546875,-0.0045727262617640835,-3340.7290576930095
